Team,Event_Id,Event_Time,Sport
San Diego Padres,9717095,2017-05-18 02:10:00+00:00,mlb
San Diego Padres,9717096,2017-05-18 20:00:00+00:00,mlb
San Diego Padres,9717107,2017-06-10 20:00:00+00:00,mlb
San Diego Padres,9717106,2017-06-10 02:10:00+00:00,mlb
San Diego Padres,9717091,2017-05-09 02:40:00+00:00,mlb
San Diego Padres,9717092,2017-05-09 20:00:00+00:00,mlb
San Diego Padres,9717158,2017-09-08 01:10:00+00:00,mlb
San Diego Padres,9717155,2017-09-04 20:40:00+00:00,mlb
San Diego Padres,9717156,2017-09-06 02:10:00+00:00,mlb
San Diego Padres,9717157,2017-09-07 02:10:00+00:00,mlb
San Diego Padres,9717093,2017-05-16 02:10:00+00:00,mlb
Toronto Blue Jays,9715628,2017-06-30 23:07:00+00:00,mlb
Toronto Blue Jays,9715631,2017-07-02 17:07:00+00:00,mlb
Toronto Blue Jays,9715596,2017-08-13 17:07:00+00:00,mlb
Toronto Blue Jays,9715549,2017-05-16 20:07:00+00:00,mlb
Toronto Blue Jays,9715629,2017-07-01 17:07:00+00:00,mlb
Toronto Blue Jays,9715632,2017-08-28 23:07:00+00:00,mlb
Toronto Blue Jays,9715676,2017-09-22 23:07:00+00:00,mlb
Toronto Blue Jays,9715594,2017-08-11 23:07:00+00:00,mlb
Toronto Blue Jays,9715624,2017-04-19 23:07:00+00:00,mlb
Toronto Blue Jays,9715635,2017-08-30 23:07:00+00:00,mlb
Toronto Blue Jays,9715668,2017-06-02 23:07:00+00:00,mlb
Toronto Blue Jays,9715671,2017-08-08 23:07:00+00:00,mlb
Toronto Blue Jays,9715679,2017-09-23 17:07:00+00:00,mlb
Toronto Blue Jays,9715595,2017-08-12 17:07:00+00:00,mlb
Toronto Blue Jays,9715669,2017-06-03 17:07:00+00:00,mlb
Toronto Blue Jays,9715633,2017-08-29 23:07:00+00:00,mlb
Toronto Blue Jays,9715680,2017-09-24 17:07:00+00:00,mlb
Toronto Blue Jays,9715626,2017-04-20 16:37:00+00:00,mlb
Toronto Blue Jays,9715673,2017-08-09 23:07:00+00:00,mlb
Toronto Blue Jays,9715486,2017-05-15 23:07:00+00:00,mlb
Toronto Blue Jays,9715667,2017-06-01 23:07:00+00:00,mlb
Toronto Blue Jays,9715670,2017-06-04 17:07:00+00:00,mlb
Toronto Blue Jays,9715674,2017-08-10 23:07:00+00:00,mlb
Toronto Blue Jays,9715622,2017-04-18 23:07:00+00:00,mlb
Toronto Blue Jays,9715592,2017-09-12 23:07:00+00:00,mlb
Toronto Blue Jays,9715581,2017-04-13 23:07:00+00:00,mlb
Toronto Blue Jays,9715593,2017-09-13 23:07:00+00:00,mlb
Toronto Blue Jays,9715582,2017-04-14 23:07:00+00:00,mlb
Toronto Blue Jays,9715587,2017-06-27 23:07:00+00:00,mlb
Toronto Blue Jays,9715588,2017-06-28 23:07:00+00:00,mlb
Toronto Blue Jays,9715591,2017-09-11 23:07:00+00:00,mlb
Toronto Blue Jays,9715586,2017-04-16 17:07:00+00:00,mlb
Toronto Blue Jays,9715584,2017-04-15 17:07:00+00:00,mlb
Toronto Blue Jays,9715589,2017-06-29 23:07:00+00:00,mlb
Toronto Blue Jays,9715651,2017-09-08 23:07:00+00:00,mlb
Toronto Blue Jays,9715653,2017-09-10 17:07:00+00:00,mlb
Toronto Blue Jays,9715652,2017-09-09 17:07:00+00:00,mlb
Toronto Blue Jays,9715603,2017-05-27 17:07:00+00:00,mlb
Toronto Blue Jays,9715605,2017-05-28 17:07:00+00:00,mlb
Toronto Blue Jays,9715598,2017-05-26 23:07:00+00:00,mlb
Toronto Blue Jays,9715470,2017-07-08 17:07:00+00:00,mlb
Toronto Blue Jays,9715462,2017-07-28 23:07:00+00:00,mlb
Toronto Blue Jays,9715464,2017-07-29 17:07:00+00:00,mlb
Toronto Blue Jays,9715608,2017-04-28 23:07:00+00:00,mlb
Toronto Blue Jays,9715611,2017-04-30 17:07:00+00:00,mlb
Toronto Blue Jays,9715619,2017-08-16 23:07:00+00:00,mlb
Toronto Blue Jays,9715612,2017-06-13 23:07:00+00:00,mlb
Toronto Blue Jays,9715614,2017-06-14 23:07:00+00:00,mlb
Toronto Blue Jays,9715610,2017-04-29 17:07:00+00:00,mlb
Toronto Blue Jays,9715662,2017-06-17 17:07:00+00:00,mlb
Toronto Blue Jays,9715617,2017-08-14 23:07:00+00:00,mlb
Toronto Blue Jays,9715620,2017-08-17 20:07:00+00:00,mlb
Toronto Blue Jays,9715616,2017-08-15 23:07:00+00:00,mlb
Toronto Blue Jays,9715570,2017-05-13 17:07:00+00:00,mlb
Toronto Blue Jays,9715568,2017-05-11 23:07:00+00:00,mlb
Toronto Blue Jays,9715571,2017-05-14 17:07:00+00:00,mlb
Toronto Blue Jays,9715569,2017-05-12 23:07:00+00:00,mlb
Toronto Blue Jays,9715465,2017-07-30 17:07:00+00:00,mlb
Toronto Blue Jays,9715466,2017-07-06 23:07:00+00:00,mlb
Toronto Blue Jays,9715471,2017-07-09 17:07:00+00:00,mlb
Toronto Blue Jays,9715469,2017-07-07 23:07:00+00:00,mlb
Toronto Blue Jays,9715663,2017-06-18 17:07:00+00:00,mlb
Toronto Blue Jays,9715657,2017-06-16 23:07:00+00:00,mlb
Toronto Blue Jays,9715559,2017-04-12 23:07:00+00:00,mlb
Toronto Blue Jays,9715556,2017-04-11 23:07:00+00:00,mlb
Toronto Blue Jays,9715482,2017-07-25 23:07:00+00:00,mlb
Toronto Blue Jays,9715483,2017-07-26 23:07:00+00:00,mlb
Toronto Blue Jays,9715480,2017-07-24 23:07:00+00:00,mlb
Toronto Blue Jays,9715484,2017-07-27 16:37:00+00:00,mlb
Toronto Blue Jays,9715637,2017-05-29 23:07:00+00:00,mlb
Toronto Blue Jays,9715641,2017-05-31 16:37:00+00:00,mlb
Toronto Blue Jays,9715639,2017-05-30 23:07:00+00:00,mlb
Toronto Blue Jays,9715654,2017-08-25 23:07:00+00:00,mlb
Toronto Blue Jays,9715655,2017-08-26 17:07:00+00:00,mlb
Toronto Blue Jays,9715656,2017-08-27 17:07:00+00:00,mlb
Toronto Blue Jays,9715648,2017-09-21 23:07:00+00:00,mlb
Toronto Blue Jays,9715646,2017-09-19 23:07:00+00:00,mlb
Toronto Blue Jays,9715647,2017-09-20 23:07:00+00:00,mlb
Toronto Blue Jays,9715565,2017-05-10 23:07:00+00:00,mlb
Toronto Blue Jays,9715564,2017-05-09 23:07:00+00:00,mlb
Toronto Blue Jays,9715562,2017-05-08 23:07:00+00:00,mlb
Chicago Cubs,9722542,2017-09-09 20:05:00+00:00,mlb
Chicago Cubs,9722553,2017-06-02 18:20:00+00:00,mlb
Chicago Cubs,9722597,2017-08-02 00:05:00+00:00,mlb
Chicago Cubs,9723599,2017-05-05 18:20:00+00:00,mlb
Chicago Cubs,9722576,2017-07-22 20:05:00+00:00,mlb
Chicago Cubs,9722620,2017-04-13 18:20:00+00:00,mlb
Chicago Cubs,9723535,2017-06-09 00:05:00+00:00,mlb
Chicago Cubs,9723519,2017-08-17 18:20:00+00:00,mlb
Chicago Cubs,9722480,2017-08-19 18:20:00+00:00,mlb
Chicago Cubs,9723602,2017-05-06 23:15:00+00:00,mlb
Chicago Cubs,9722541,2017-05-21 18:20:00+00:00,mlb
Chicago Cubs,9722585,2017-09-16 17:05:00+00:00,mlb
Chicago Cubs,9723604,2017-05-08 00:05:00+00:00,mlb
Chicago Cubs,9722965,2017-05-24 00:05:00+00:00,mlb
Chicago Cubs,9722957,2017-05-23 00:05:00+00:00,mlb
Chicago Cubs,9722968,2017-05-25 00:05:00+00:00,mlb
Chicago Cubs,9722971,2017-05-25 18:20:00+00:00,mlb
Chicago Cubs,9723408,2017-06-20 00:05:00+00:00,mlb
Chicago Cubs,9723006,2017-09-15 00:05:00+00:00,mlb
Chicago Cubs,9723523,2017-09-29 18:20:00+00:00,mlb
Chicago Cubs,9723589,2017-07-24 18:20:00+00:00,mlb
Chicago Cubs,9722582,2017-07-24 00:05:00+00:00,mlb
Chicago Cubs,9722601,2017-08-03 18:20:00+00:00,mlb
Chicago Cubs,9723503,2017-05-17 00:05:00+00:00,mlb
Chicago Cubs,9722986,2017-06-08 00:05:00+00:00,mlb
Chicago Cubs,9722558,2017-07-21 18:20:00+00:00,mlb
Chicago Cubs,9722613,2017-04-11 00:05:00+00:00,mlb
Chicago Cubs,9723348,2017-08-04 18:20:00+00:00,mlb
Chicago Cubs,9723463,2017-08-29 00:05:00+00:00,mlb
Chicago Cubs,9722523,2017-05-19 18:20:00+00:00,mlb
Chicago Cubs,9722495,2017-09-03 18:00:00+00:00,mlb
Chicago Cubs,9723515,2017-08-17 00:05:00+00:00,mlb
Chicago Cubs,9723425,2017-05-02 00:05:00+00:00,mlb
Chicago Cubs,9723447,2017-05-04 00:05:00+00:00,mlb
Chicago Cubs,9723509,2017-08-15 00:05:00+00:00,mlb
Chicago Cubs,9722981,2017-06-06 00:05:00+00:00,mlb
Chicago Cubs,9722506,2017-04-18 00:05:00+00:00,mlb
Chicago Cubs,9722520,2017-04-19 18:20:00+00:00,mlb
Chicago Cubs,9723591,2017-07-25 18:20:00+00:00,mlb
Chicago Cubs,9723480,2017-07-09 17:10:00+00:00,mlb
Chicago Cubs,9723537,2017-06-09 18:20:00+00:00,mlb
Chicago Cubs,9723401,2017-08-06 18:00:00+00:00,mlb
Chicago Cubs,9723530,2017-09-30 20:05:00+00:00,mlb
Chicago Cubs,9723526,2017-10-01 19:20:00+00:00,mlb
Chicago Cubs,9729557,2017-06-11 18:20:00+00:00,mlb
Chicago Cubs,9723359,2017-08-05 18:20:00+00:00,mlb
Chicago Cubs,9722482,2017-08-20 18:20:00+00:00,mlb
Chicago Cubs,9722493,2017-09-02 18:20:00+00:00,mlb
Chicago Cubs,9722466,2017-08-18 18:20:00+00:00,mlb
Chicago Cubs,9723512,2017-08-16 00:05:00+00:00,mlb
Chicago Cubs,9722490,2017-09-01 18:20:00+00:00,mlb
Chicago Cubs,9723412,2017-06-21 18:20:00+00:00,mlb
Chicago Cubs,9722536,2017-05-20 18:20:00+00:00,mlb
Chicago Cubs,9723496,2017-07-04 18:20:00+00:00,mlb
Chicago Cubs,9723457,2017-07-07 18:20:00+00:00,mlb
Chicago Cubs,9723409,2017-06-21 00:05:00+00:00,mlb
Chicago Cubs,9722617,2017-04-13 00:05:00+00:00,mlb
Chicago Cubs,9723445,2017-05-03 00:05:00+00:00,mlb
Chicago Cubs,9722543,2017-09-10 18:20:00+00:00,mlb
Chicago Cubs,9723470,2017-04-15 18:20:00+00:00,mlb
Chicago Cubs,9723478,2017-07-08 23:15:00+00:00,mlb
Chicago Cubs,9722530,2017-09-08 18:20:00+00:00,mlb
Chicago Cubs,9723465,2017-08-31 00:05:00+00:00,mlb
Chicago Cubs,9722486,2017-09-01 00:05:00+00:00,mlb
Chicago Cubs,9723464,2017-08-30 00:05:00+00:00,mlb
Chicago Cubs,9723475,2017-04-16 18:20:00+00:00,mlb
Chicago Cubs,9723505,2017-05-18 00:05:00+00:00,mlb
Chicago Cubs,9723002,2017-09-14 00:05:00+00:00,mlb
Chicago Cubs,9722573,2017-06-04 23:35:00+00:00,mlb
Chicago Cubs,9729558,2017-05-04 18:20:00+00:00,mlb
Chicago Cubs,9722515,2017-04-19 00:05:00+00:00,mlb
Chicago Cubs,9723453,2017-04-14 18:20:00+00:00,mlb
Chicago Cubs,9722985,2017-06-07 00:05:00+00:00,mlb
Chicago Cubs,9723000,2017-09-13 00:05:00+00:00,mlb
Chicago Cubs,9722560,2017-09-15 18:20:00+00:00,mlb
Chicago Cubs,9722592,2017-09-17 18:00:00+00:00,mlb
Chicago Cubs,9722568,2017-06-03 18:20:00+00:00,mlb
Chicago Cubs,9723507,2017-05-18 18:20:00+00:00,mlb
Chicago Cubs,9723499,2017-07-05 18:20:00+00:00,mlb
Chicago Cubs,9723541,2017-06-10 18:20:00+00:00,mlb
Chicago Cubs,9722598,2017-08-03 00:05:00+00:00,mlb
Colorado Rockies,9715736,2017-04-12 19:10:00+00:00,mlb
Colorado Rockies,9715747,2017-08-06 19:10:00+00:00,mlb
Colorado Rockies,9715750,2017-07-23 19:10:00+00:00,mlb
Colorado Rockies,9715758,2017-07-08 00:40:00+00:00,mlb
Colorado Rockies,9715712,2017-09-06 00:40:00+00:00,mlb
Colorado Rockies,9715684,2017-05-10 19:10:00+00:00,mlb
Colorado Rockies,9715695,2017-04-09 00:10:00+00:00,mlb
Colorado Rockies,9715756,2017-08-30 00:40:00+00:00,mlb
Colorado Rockies,9715660,2017-08-17 00:40:00+00:00,mlb
Colorado Rockies,9715701,2017-09-30 00:10:00+00:00,mlb
Colorado Rockies,9715709,2017-06-17 19:10:00+00:00,mlb
Colorado Rockies,9715726,2017-04-25 00:40:00+00:00,mlb
Colorado Rockies,9715751,2017-07-04 00:10:00+00:00,mlb
Colorado Rockies,9715724,2017-08-03 19:10:00+00:00,mlb
Colorado Rockies,9715735,2017-04-12 00:40:00+00:00,mlb
Colorado Rockies,9715746,2017-08-06 00:10:00+00:00,mlb
Colorado Rockies,9715696,2017-04-09 19:10:00+00:00,mlb
Colorado Rockies,9715704,2017-04-22 00:40:00+00:00,mlb
Colorado Rockies,9715658,2017-08-15 00:40:00+00:00,mlb
Colorado Rockies,9715694,2017-04-07 20:10:00+00:00,mlb
Colorado Rockies,9715659,2017-08-16 00:40:00+00:00,mlb
Colorado Rockies,9715723,2017-08-03 00:40:00+00:00,mlb
Colorado Rockies,9715745,2017-08-05 00:40:00+00:00,mlb
Colorado Rockies,9715703,2017-10-01 19:10:00+00:00,mlb
Colorado Rockies,9715682,2017-05-10 00:40:00+00:00,mlb
Colorado Rockies,9715693,2017-09-03 19:10:00+00:00,mlb
Colorado Rockies,9715748,2017-07-22 00:40:00+00:00,mlb
Colorado Rockies,9715713,2017-09-07 00:40:00+00:00,mlb
Colorado Rockies,9715759,2017-07-09 19:10:00+00:00,mlb
Colorado Rockies,9715757,2017-08-30 19:10:00+00:00,mlb
Colorado Rockies,9715760,2017-07-09 01:10:00+00:00,mlb
Colorado Rockies,9715685,2017-05-06 00:40:00+00:00,mlb
Colorado Rockies,9715661,2017-08-17 19:10:00+00:00,mlb
Colorado Rockies,9715702,2017-10-01 00:10:00+00:00,mlb
Colorado Rockies,9715718,2017-05-30 23:10:00+00:00,mlb
Colorado Rockies,9715721,2017-09-27 19:10:00+00:00,mlb
Colorado Rockies,9715729,2017-04-27 00:40:00+00:00,mlb
Colorado Rockies,9715732,2017-04-11 00:40:00+00:00,mlb
Colorado Rockies,9715743,2017-09-17 00:10:00+00:00,mlb
Colorado Rockies,9715754,2017-07-06 19:10:00+00:00,mlb
Colorado Rockies,9715688,2017-06-21 00:40:00+00:00,mlb
Colorado Rockies,9715691,2017-09-02 00:40:00+00:00,mlb
Colorado Rockies,9715699,2017-05-14 00:10:00+00:00,mlb
Colorado Rockies,9715707,2017-06-16 00:40:00+00:00,mlb
Colorado Rockies,9715710,2017-06-18 19:10:00+00:00,mlb
Colorado Rockies,9715719,2017-09-26 00:40:00+00:00,mlb
Colorado Rockies,9715722,2017-08-02 00:40:00+00:00,mlb
Colorado Rockies,9715744,2017-09-17 19:10:00+00:00,mlb
Colorado Rockies,9715755,2017-08-29 00:40:00+00:00,mlb
Colorado Rockies,9715681,2017-05-09 00:40:00+00:00,mlb
Colorado Rockies,9715689,2017-06-22 00:40:00+00:00,mlb
Colorado Rockies,9715692,2017-09-03 00:10:00+00:00,mlb
Colorado Rockies,9715700,2017-05-14 19:10:00+00:00,mlb
Colorado Rockies,9715708,2017-06-17 00:40:00+00:00,mlb
Colorado Rockies,9715711,2017-09-04 19:10:00+00:00,mlb
Colorado Rockies,9715727,2017-04-26 00:40:00+00:00,mlb
Colorado Rockies,9715730,2017-04-27 19:10:00+00:00,mlb
Colorado Rockies,9715738,2017-07-18 00:40:00+00:00,mlb
Colorado Rockies,9715741,2017-07-19 19:10:00+00:00,mlb
Colorado Rockies,9715749,2017-07-23 00:10:00+00:00,mlb
Colorado Rockies,9715752,2017-07-05 00:10:00+00:00,mlb
Colorado Rockies,9715686,2017-05-07 00:10:00+00:00,mlb
Colorado Rockies,9715697,2017-05-12 00:40:00+00:00,mlb
Colorado Rockies,9715705,2017-04-23 00:10:00+00:00,mlb
Colorado Rockies,9715717,2017-05-29 19:10:00+00:00,mlb
Colorado Rockies,9715720,2017-09-27 00:40:00+00:00,mlb
Colorado Rockies,9715739,2017-07-19 00:40:00+00:00,mlb
Colorado Rockies,9715742,2017-09-16 00:40:00+00:00,mlb
Colorado Rockies,9715753,2017-07-06 00:40:00+00:00,mlb
Colorado Rockies,9715687,2017-05-07 19:10:00+00:00,mlb
Colorado Rockies,9715690,2017-06-22 19:10:00+00:00,mlb
Colorado Rockies,9715698,2017-05-13 00:40:00+00:00,mlb
Colorado Rockies,9715706,2017-04-23 19:10:00+00:00,mlb
Colorado Rockies,9715675,2017-05-28 01:10:00+00:00,mlb
Colorado Rockies,9715678,2017-05-28 19:10:00+00:00,mlb
Colorado Rockies,9715672,2017-05-27 00:40:00+00:00,mlb
Colorado Rockies,9715666,2017-08-20 19:10:00+00:00,mlb
Colorado Rockies,9715664,2017-08-19 00:40:00+00:00,mlb
Colorado Rockies,9715665,2017-08-20 00:10:00+00:00,mlb
Colorado Rockies,9715716,2017-06-07 19:10:00+00:00,mlb
Colorado Rockies,9715714,2017-06-07 00:40:00+00:00,mlb
Houston Astros,9708525,2017-05-28 18:10:00+00:00,mlb
Houston Astros,9708524,2017-05-27 23:15:00+00:00,mlb
Houston Astros,9708548,2017-07-02 18:10:00+00:00,mlb
Houston Astros,9708573,2017-08-30 00:10:00+00:00,mlb
Houston Astros,9741446,2017-03-31 00:10:00+00:00,mlb
Houston Astros,9708575,2017-09-01 00:10:00+00:00,mlb
Houston Astros,9741448,2017-03-31 18:10:00+00:00,mlb
Houston Astros,9708531,2017-06-13 00:10:00+00:00,mlb
Houston Astros,9708586,2017-09-23 23:10:00+00:00,mlb
Houston Astros,9708554,2017-07-18 00:10:00+00:00,mlb
Houston Astros,9708565,2017-08-17 00:10:00+00:00,mlb
Houston Astros,9708510,2017-05-04 00:10:00+00:00,mlb
Houston Astros,9708529,2017-06-10 20:10:00+00:00,mlb
Houston Astros,9708532,2017-06-14 00:10:00+00:00,mlb
Houston Astros,9708587,2017-09-24 18:10:00+00:00,mlb
Houston Astros,9708544,2017-06-29 00:10:00+00:00,mlb
Houston Astros,9708555,2017-07-19 00:10:00+00:00,mlb
Houston Astros,9708566,2017-08-17 18:10:00+00:00,mlb
Houston Astros,9708570,2017-08-23 00:10:00+00:00,mlb
Houston Astros,9708581,2017-09-17 18:10:00+00:00,mlb
Houston Astros,9708501,2017-04-20 00:10:00+00:00,mlb
Houston Astros,9708578,2017-09-03 18:10:00+00:00,mlb
Houston Astros,9708547,2017-07-01 23:15:00+00:00,mlb
Houston Astros,9708572,2017-08-25 00:10:00+00:00,mlb
Houston Astros,9708563,2017-08-06 18:10:00+00:00,mlb
Houston Astros,9708574,2017-08-31 00:10:00+00:00,mlb
Houston Astros,9708530,2017-06-11 18:10:00+00:00,mlb
Houston Astros,9708541,2017-06-28 00:10:00+00:00,mlb
Houston Astros,9708545,2017-06-29 18:10:00+00:00,mlb
Houston Astros,9708556,2017-07-19 18:10:00+00:00,mlb
Houston Astros,9708492,2017-04-05 00:10:00+00:00,mlb
Houston Astros,9708500,2017-04-19 00:10:00+00:00,mlb
Houston Astros,9708508,2017-05-02 00:10:00+00:00,mlb
Houston Astros,9708511,2017-05-04 18:10:00+00:00,mlb
Houston Astros,9708493,2017-04-06 00:10:00+00:00,mlb
Houston Astros,9708512,2017-05-10 00:10:00+00:00,mlb
Houston Astros,9708571,2017-08-24 00:10:00+00:00,mlb
Houston Astros,9708494,2017-04-07 00:10:00+00:00,mlb
Houston Astros,9708502,2017-04-20 18:10:00+00:00,mlb
Houston Astros,9708513,2017-05-10 18:10:00+00:00,mlb
Houston Astros,9708557,2017-08-01 00:10:00+00:00,mlb
Houston Astros,9708560,2017-08-04 00:10:00+00:00,mlb
Houston Astros,9708558,2017-08-02 00:10:00+00:00,mlb
Houston Astros,9708518,2017-05-24 00:10:00+00:00,mlb
Houston Astros,9708519,2017-05-25 00:10:00+00:00,mlb
Houston Astros,9708517,2017-05-23 00:10:00+00:00,mlb
Houston Astros,9708520,2017-05-26 00:10:00+00:00,mlb
Houston Astros,9708584,2017-09-22 00:10:00+00:00,mlb
Houston Astros,9708583,2017-09-21 00:10:00+00:00,mlb
Houston Astros,9708582,2017-09-20 00:10:00+00:00,mlb
Houston Astros,9708497,2017-04-09 18:10:00+00:00,mlb
Houston Astros,9708516,2017-05-21 18:10:00+00:00,mlb
Houston Astros,9708498,2017-04-18 00:10:00+00:00,mlb
Houston Astros,9708495,2017-04-08 00:10:00+00:00,mlb
Houston Astros,9708503,2017-04-29 00:10:00+00:00,mlb
Houston Astros,9708486,2017-04-04 00:10:00+00:00,mlb
Houston Astros,9708561,2017-08-05 00:10:00+00:00,mlb
Houston Astros,9708552,2017-07-15 23:10:00+00:00,mlb
Houston Astros,9708585,2017-09-23 00:10:00+00:00,mlb
Houston Astros,9708576,2017-09-02 00:10:00+00:00,mlb
Houston Astros,9708528,2017-06-10 00:10:00+00:00,mlb
Houston Astros,9708539,2017-06-18 18:10:00+00:00,mlb
Houston Astros,9708515,2017-05-20 20:10:00+00:00,mlb
Houston Astros,9708537,2017-06-18 00:15:00+00:00,mlb
Houston Astros,9708580,2017-09-16 23:10:00+00:00,mlb
Houston Astros,9708567,2017-08-19 00:10:00+00:00,mlb
Houston Astros,9708546,2017-07-01 00:10:00+00:00,mlb
Houston Astros,9708568,2017-08-19 23:10:00+00:00,mlb
Houston Astros,9708579,2017-09-16 00:10:00+00:00,mlb
Houston Astros,9708509,2017-05-03 00:10:00+00:00,mlb
Houston Astros,9708514,2017-05-20 00:10:00+00:00,mlb
Houston Astros,9708536,2017-06-17 00:10:00+00:00,mlb
Houston Astros,9708569,2017-08-20 18:10:00+00:00,mlb
Houston Astros,9708551,2017-07-15 00:10:00+00:00,mlb
Houston Astros,9708577,2017-09-02 23:10:00+00:00,mlb
Houston Astros,9708505,2017-04-29 23:10:00+00:00,mlb
Houston Astros,9708506,2017-04-30 18:10:00+00:00,mlb
Houston Astros,9708496,2017-04-08 23:10:00+00:00,mlb
Houston Astros,9708553,2017-07-16 18:10:00+00:00,mlb
Houston Astros,9708559,2017-08-03 00:10:00+00:00,mlb
Houston Astros,9708562,2017-08-05 23:10:00+00:00,mlb
Houston Astros,9708522,2017-05-27 00:10:00+00:00,mlb
Houston Astros,9708533,2017-06-15 00:10:00+00:00,mlb
Milwaukee Brewers,9715609,2017-09-14 00:10:00+00:00,mlb
Milwaukee Brewers,9715634,2017-08-13 18:10:00+00:00,mlb
Milwaukee Brewers,9715645,2017-04-06 17:40:00+00:00,mlb
Milwaukee Brewers,9715650,2017-08-11 00:10:00+00:00,mlb
Milwaukee Brewers,9715504,2017-08-30 18:10:00+00:00,mlb
Milwaukee Brewers,9715557,2017-09-02 23:10:00+00:00,mlb
Milwaukee Brewers,9715638,2017-09-28 00:10:00+00:00,mlb
Milwaukee Brewers,9715649,2017-08-10 00:10:00+00:00,mlb
Milwaukee Brewers,9715507,2017-04-08 23:10:00+00:00,mlb
Milwaukee Brewers,9715532,2017-06-08 00:10:00+00:00,mlb
Milwaukee Brewers,9715585,2017-07-16 18:10:00+00:00,mlb
Milwaukee Brewers,9715604,2017-08-16 18:10:00+00:00,mlb
Milwaukee Brewers,9715499,2017-08-03 00:10:00+00:00,mlb
Milwaukee Brewers,9715521,2017-05-27 20:10:00+00:00,mlb
Milwaukee Brewers,9715527,2017-06-04 18:10:00+00:00,mlb
Milwaukee Brewers,9715529,2017-06-05 23:40:00+00:00,mlb
Milwaukee Brewers,9715496,2017-04-22 23:10:00+00:00,mlb
Milwaukee Brewers,9715513,2017-09-22 00:10:00+00:00,mlb
Milwaukee Brewers,9715495,2017-04-22 00:10:00+00:00,mlb
Milwaukee Brewers,9715503,2017-08-29 23:40:00+00:00,mlb
Milwaukee Brewers,9715514,2017-09-23 00:10:00+00:00,mlb
Milwaukee Brewers,9715583,2017-07-15 23:10:00+00:00,mlb
Milwaukee Brewers,9715643,2017-04-04 23:40:00+00:00,mlb
Milwaukee Brewers,9715508,2017-04-09 18:10:00+00:00,mlb
Milwaukee Brewers,9715511,2017-07-29 23:10:00+00:00,mlb
Milwaukee Brewers,9715580,2017-07-15 00:10:00+00:00,mlb
Milwaukee Brewers,9715519,2017-05-27 00:10:00+00:00,mlb
Milwaukee Brewers,9715601,2017-06-22 18:10:00+00:00,mlb
Milwaukee Brewers,9715515,2017-09-23 23:10:00+00:00,mlb
Milwaukee Brewers,9715602,2017-08-15 23:40:00+00:00,mlb
Milwaukee Brewers,9715613,2017-05-09 23:40:00+00:00,mlb
Milwaukee Brewers,9821743,2017-04-01 18:10:00+00:00,mlb
Milwaukee Brewers,9821744,2017-04-01 00:10:00+00:00,mlb
Milwaukee Brewers,9715642,2017-04-03 18:10:00+00:00,mlb
Milwaukee Brewers,9715625,2017-04-26 17:40:00+00:00,mlb
Milwaukee Brewers,9715540,2017-07-01 20:10:00+00:00,mlb
Milwaukee Brewers,9715573,2017-07-04 20:10:00+00:00,mlb
Milwaukee Brewers,9715600,2017-06-22 00:10:00+00:00,mlb
Milwaukee Brewers,9715644,2017-04-06 00:10:00+00:00,mlb
Milwaukee Brewers,9715525,2017-06-03 00:10:00+00:00,mlb
Milwaukee Brewers,9715547,2017-05-14 18:10:00+00:00,mlb
Milwaukee Brewers,9715572,2017-07-03 18:10:00+00:00,mlb
Milwaukee Brewers,9715493,2017-04-30 18:10:00+00:00,mlb
Milwaukee Brewers,9715501,2017-08-03 18:10:00+00:00,mlb
Milwaukee Brewers,9715509,2017-07-29 00:10:00+00:00,mlb
Milwaukee Brewers,9715512,2017-07-30 18:10:00+00:00,mlb
Milwaukee Brewers,9715599,2017-06-20 23:40:00+00:00,mlb
Milwaukee Brewers,9715607,2017-09-12 23:40:00+00:00,mlb
Milwaukee Brewers,9715618,2017-05-11 17:10:00+00:00,mlb
Milwaukee Brewers,9715621,2017-04-24 23:40:00+00:00,mlb
Milwaukee Brewers,9715492,2017-04-29 23:10:00+00:00,mlb
Milwaukee Brewers,9715544,2017-05-13 00:10:00+00:00,mlb
Milwaukee Brewers,9715566,2017-09-03 18:10:00+00:00,mlb
Milwaukee Brewers,9715522,2017-05-28 18:10:00+00:00,mlb
Milwaukee Brewers,9715489,2017-05-23 23:40:00+00:00,mlb
Milwaukee Brewers,9715577,2017-06-17 00:10:00+00:00,mlb
Milwaukee Brewers,9715623,2017-04-25 23:40:00+00:00,mlb
Milwaukee Brewers,9715494,2017-04-21 00:10:00+00:00,mlb
Milwaukee Brewers,9715490,2017-05-24 17:10:00+00:00,mlb
Milwaukee Brewers,9715498,2017-08-01 23:40:00+00:00,mlb
Milwaukee Brewers,9715517,2017-05-26 00:10:00+00:00,mlb
Milwaukee Brewers,9715630,2017-08-12 23:10:00+00:00,mlb
Milwaukee Brewers,9715640,2017-09-29 00:10:00+00:00,mlb
Milwaukee Brewers,9715491,2017-04-29 00:10:00+00:00,mlb
Milwaukee Brewers,9715497,2017-04-23 18:10:00+00:00,mlb
Milwaukee Brewers,9715553,2017-09-02 00:10:00+00:00,mlb
Milwaukee Brewers,9715538,2017-07-01 00:10:00+00:00,mlb
Milwaukee Brewers,9715574,2017-07-06 00:10:00+00:00,mlb
Milwaukee Brewers,9715516,2017-09-24 18:10:00+00:00,mlb
Milwaukee Brewers,9715534,2017-06-08 18:10:00+00:00,mlb
